Date,open,high,low,close,adjclose,volume,ticker,Date,Year,Month,Day,day_of_week
2008-10-31,95.54000091552734,96.30000305175781,95.11000061035156,95.95999908447266,66.58805847167969,732700,AGG,2008-10-31,2008,10,31,4
2008-11-28,98.93000030517578,99.26000213623047,98.0999984741211,98.44999694824219,68.60186004638672,294800,AGG,2008-11-28,2008,11,28,4
2008-12-31,104.23999786376953,104.33000183105469,103.54000091552734,104.19999694824219,73.1723861694336,611900,AGG,2008-12-31,2008,12,31,2
2009-01-30,101.6500015258789,102.33000183105469,101.62999725341797,102.12999725341797,71.71876525878906,608300,AGG,2009-01-30,2009,1,30,4
2009-02-27,100.62000274658203,100.94999694824219,100.5,100.69000244140625,70.9618148803711,463800,AGG,2009-02-27,2009,2,27,4
2009-03-31,101.0,101.47000122070312,100.7300033569336,101.47000122070312,71.74453735351562,638100,AGG,2009-03-31,2009,3,31,1
2009-04-30,101.33000183105469,101.63999938964844,100.95999908447266,101.63999938964844,72.11421966552734,760700,AGG,2009-04-30,2009,4,30,3
2009-05-29,100.80000305175781,102.1500015258789,100.80000305175781,102.02999877929688,72.62603759765625,1142100,AGG,2009-05-29,2009,5,29,4
2009-06-30,101.9800033569336,102.30000305175781,101.91999816894531,102.1500015258789,72.93154907226562,805500,AGG,2009-06-30,2009,6,30,1
2009-07-31,102.94999694824219,103.33000183105469,102.75,103.0999984741211,73.85713958740234,1058900,AGG,2009-07-31,2009,7,31,4
2009-08-31,103.75,104.0199966430664,103.69999694824219,104.0199966430664,74.75833892822266,809600,AGG,2009-08-31,2009,8,31,0
2009-09-30,104.6500015258789,104.91999816894531,104.63999938964844,104.91999816894531,75.6466064453125,818800,AGG,2009-09-30,2009,9,30,2
2009-10-30,104.5,104.83999633789062,104.45999908447266,104.80999755859375,75.81444549560547,515200,AGG,2009-10-30,2009,10,30,4
2009-11-30,105.62999725341797,105.83000183105469,105.33999633789062,105.83000183105469,76.7896499633789,632700,AGG,2009-11-30,2009,11,30,0
2009-12-31,103.04000091552734,103.30000305175781,102.77999877929688,103.19000244140625,75.34504699707031,651800,AGG,2009-12-31,2009,12,31,3
2010-01-29,104.33999633789062,104.72000122070312,104.31999969482422,104.6500015258789,76.41112518310547,748600,AGG,2010-01-29,2010,1,29,4
2010-02-26,104.5,104.6500015258789,104.5,104.52999877929688,76.56272888183594,658600,AGG,2010-02-26,2010,2,26,4
2010-03-31,104.16999816894531,104.33999633789062,104.1500015258789,104.19999694824219,76.55754852294922,808300,AGG,2010-03-31,2010,3,31,2
2010-04-30,104.48999786376953,104.94999694824219,104.48999786376953,104.88999938964844,77.30262756347656,920200,AGG,2010-04-30,2010,4,30,4
2010-05-28,105.58000183105469,105.80999755859375,105.56999969482422,105.70999908447266,78.139404296875,658900,AGG,2010-05-28,2010,5,28,4
2010-06-30,107.31999969482422,107.3499984741211,107.04000091552734,107.25,79.52149963378906,1050800,AGG,2010-06-30,2010,6,30,2
2010-07-30,107.94000244140625,107.95999908447266,107.72000122070312,107.8499984741211,80.201171875,937100,AGG,2010-07-30,2010,7,30,4
2010-08-31,108.8499984741211,108.98999786376953,108.73999786376953,108.94000244140625,81.23316955566406,737700,AGG,2010-08-31,2010,8,31,1
2010-09-30,108.63999938964844,108.69999694824219,108.29000091552734,108.6500015258789,81.23920440673828,2628600,AGG,2010-09-30,2010,9,30,3
2010-10-29,108.44999694824219,108.55000305175781,108.36000061035156,108.55000305175781,81.36283874511719,963600,AGG,2010-10-29,2010,10,29,4
2010-11-30,107.73999786376953,107.73999786376953,107.33000183105469,107.37000274658203,80.6835708618164,767900,AGG,2010-11-30,2010,11,30,1
2010-12-31,105.37999725341797,105.75,105.37000274658203,105.75,80.13862609863281,551600,AGG,2010-12-31,2010,12,31,4
2011-01-31,105.8499984741211,105.94000244140625,105.58999633789062,105.66000366210938,80.07035827636719,1691500,AGG,2011-01-31,2011,1,31,0
2011-02-28,105.52999877929688,105.6500015258789,105.45999908447266,105.6500015258789,80.3030014038086,558200,AGG,2011-02-28,2011,2,28,0
2011-03-31,105.37000274658203,105.4000015258789,105.12999725341797,105.12999725341797,80.12389373779297,1014400,AGG,2011-03-31,2011,3,31,3
2011-04-29,106.23999786376953,106.48999786376953,106.23999786376953,106.45999908447266,81.37976837158203,499000,AGG,2011-04-29,2011,4,29,4
2011-05-31,107.31999969482422,107.62000274658203,107.27999877929688,107.45999908447266,82.38876342773438,1047300,AGG,2011-05-31,2011,5,31,1
2011-06-30,106.87000274658203,106.91000366210938,106.4000015258789,106.66999816894531,82.02200317382812,1295600,AGG,2011-06-30,2011,6,30,3
2011-07-29,107.80000305175781,108.19999694824219,107.69999694824219,108.16000366210938,83.4054183959961,1400700,AGG,2011-07-29,2011,7,29,4
2011-08-31,109.77999877929688,109.87999725341797,109.48999786376953,109.5,84.673583984375,2444400,AGG,2011-08-31,2011,8,31,2
2011-09-30,110.0,110.22000122070312,109.86000061035156,110.11000061035156,85.3260498046875,1020700,AGG,2011-09-30,2011,9,30,4
2011-10-31,109.83000183105469,110.02999877929688,109.7300033569336,110.02999877929688,85.43399047851562,1747000,AGG,2011-10-31,2011,10,31,0
2011-11-30,109.58999633789062,109.61000061035156,109.2699966430664,109.37999725341797,85.15138244628906,1280300,AGG,2011-11-30,2011,11,30,2
2011-12-30,110.51000213623047,110.63999938964844,110.23999786376953,110.25,86.30665588378906,1098300,AGG,2011-12-30,2011,12,30,4
2012-01-31,110.83999633789062,111.06999969482422,110.72000122070312,111.05000305175781,86.93289947509766,3255900,AGG,2012-01-31,2012,1,31,1
2012-02-29,110.94000244140625,110.94000244140625,110.5999984741211,110.76000213623047,86.92119598388672,1993600,AGG,2012-02-29,2012,2,29,2
2012-03-30,110.11000061035156,110.11000061035156,109.69000244140625,109.8499984741211,86.42311096191406,1121300,AGG,2012-03-30,2012,3,30,4
2012-04-30,110.7300033569336,110.7300033569336,110.58999633789062,110.5999984741211,87.20609283447266,881900,AGG,2012-04-30,2012,4,30,0
2012-05-31,111.44999694824219,111.62000274658203,111.3499984741211,111.55999755859375,88.1463623046875,2984100,AGG,2012-05-31,2012,5,31,3
2012-06-29,111.25,111.33000183105469,111.19999694824219,111.30000305175781,88.12889099121094,2052800,AGG,2012-06-29,2012,6,29,4
2012-07-31,112.58000183105469,112.6500015258789,112.43000030517578,112.58999633789062,89.32931518554688,983600,AGG,2012-07-31,2012,7,31,1
2012-08-31,112.0999984741211,112.43000030517578,112.06999969482422,112.37000274658203,89.32931518554688,1203400,AGG,2012-08-31,2012,8,31,4
2012-09-28,112.38999938964844,112.45999908447266,112.25,112.44999694824219,89.56746673583984,2745500,AGG,2012-09-28,2012,9,28,4
2012-10-31,112.04000091552734,112.23999786376953,112.0,112.19000244140625,89.52518463134766,2200200,AGG,2012-10-31,2012,10,31,2
2012-11-30,112.26000213623047,112.31999969482422,112.19000244140625,112.25,89.76754760742188,908600,AGG,2012-11-30,2012,11,30,4
2012-12-31,111.25,111.26000213623047,111.0199966430664,111.08000183105469,89.54740905761719,905400,AGG,2012-12-31,2012,12,31,0
2013-01-31,110.30000305175781,110.38999938964844,110.26000213623047,110.38999938964844,88.99111938476562,1970000,AGG,2013-01-31,2013,1,31,3
2013-02-28,110.69000244140625,110.83000183105469,110.69000244140625,110.83000183105469,89.51697540283203,1211900,AGG,2013-02-28,2013,2,28,3
2013-03-28,110.68000030517578,110.77999877929688,110.6500015258789,110.7300033569336,89.60516357421875,2343300,AGG,2013-03-28,2013,3,28,3
2013-04-30,111.58999633789062,111.68000030517578,111.4800033569336,111.54000091552734,90.47308349609375,1853100,AGG,2013-04-30,2013,4,30,1
2013-05-31,109.4000015258789,109.47000122070312,108.87999725341797,109.11000061035156,88.66255950927734,1616800,AGG,2013-05-31,2013,5,31,4
2013-06-28,106.93000030517578,107.3499984741211,106.8499984741211,107.20999908447266,87.27465057373047,2674000,AGG,2013-06-28,2013,6,28,4
2013-07-31,106.80999755859375,107.31999969482422,106.7699966430664,107.30000305175781,87.50953674316406,1361900,AGG,2013-07-31,2013,7,31,2
2013-08-30,106.4000015258789,106.5199966430664,106.20999908447266,106.20999908447266,86.786376953125,1670400,AGG,2013-08-30,2013,8,30,4
2013-09-30,107.29000091552734,107.33000183105469,107.1500015258789,107.19999694824219,87.75890350341797,1439500,AGG,2013-09-30,2013,9,30,0
2013-10-31,108.11000061035156,108.12000274658203,107.80000305175781,107.9000015258789,88.48963928222656,1793600,AGG,2013-10-31,2013,10,31,3
2013-11-29,107.30000305175781,107.48999786376953,107.20999908447266,107.44000244140625,88.26780700683594,956500,AGG,2013-11-29,2013,11,29,4
2013-12-31,106.4800033569336,106.58000183105469,106.37000274658203,106.43000030517578,87.77638244628906,3280300,AGG,2013-12-31,2013,12,31,1
2014-01-31,108.0,108.06999969482422,107.91000366210938,108.06999969482422,89.12895202636719,3195200,AGG,2014-01-31,2014,1,31,4
2014-02-28,108.23999786376953,108.31999969482422,108.12000274658203,108.2699966430664,89.4644775390625,1589500,AGG,2014-02-28,2014,2,28,4
2014-03-31,107.83000183105469,107.9800033569336,107.73999786376953,107.91000366210938,89.33198547363281,1452200,AGG,2014-03-31,2014,3,31,0
2014-04-30,108.45999908447266,108.61000061035156,108.37999725341797,108.58999633789062,90.06598663330078,1313000,AGG,2014-04-30,2014,4,30,2
2014-05-30,109.5199966430664,109.66999816894531,109.44999694824219,109.66999816894531,91.12792205810547,5554700,AGG,2014-05-30,2014,5,30,4
2014-06-30,109.47000122070312,109.5,109.36000061035156,109.4000015258789,91.07550048828125,1046900,AGG,2014-06-30,2014,6,30,0
2014-07-31,108.9000015258789,109.08999633789062,108.87999725341797,108.93000030517578,90.84696197509766,1066400,AGG,2014-07-31,2014,7,31,3
2014-08-29,110.0,110.08999633789062,109.94000244140625,109.9800033569336,91.89139556884766,1473300,AGG,2014-08-29,2014,8,29,4
2014-09-30,109.19000244140625,109.27999877929688,109.08999633789062,109.11000061035156,91.3263931274414,2335400,AGG,2014-09-30,2014,9,30,1
2014-10-31,109.93000030517578,110.08000183105469,109.9000015258789,110.08000183105469,92.29820251464844,3145100,AGG,2014-10-31,2014,10,31,4
2014-11-28,110.43000030517578,110.62000274658203,110.4000015258789,110.61000061035156,92.90459442138672,2072800,AGG,2014-11-28,2014,11,28,4
2014-12-31,110.13999938964844,110.26000213623047,110.0999984741211,110.12000274658203,93.041748046875,2493900,AGG,2014-12-31,2014,12,31,2
2015-01-30,112.3499984741211,112.5199966430664,112.23999786376953,112.37999725341797,94.95121002197266,6252800,AGG,2015-01-30,2015,1,30,4
2015-02-27,111.13999938964844,111.22000122070312,110.88999938964844,111.19999694824219,94.10157775878906,3816400,AGG,2015-02-27,2015,2,27,4
2015-03-31,111.2699966430664,111.44999694824219,111.18000030517578,111.43000030517578,94.4542465209961,2958100,AGG,2015-03-31,2015,3,31,1
2015-04-30,110.69000244140625,110.91999816894531,110.51000213623047,110.86000061035156,94.14938354492188,3328600,AGG,2015-04-30,2015,4,30,3
2015-05-29,110.18000030517578,110.30000305175781,110.08000183105469,110.16999816894531,93.7375717163086,2780300,AGG,2015-05-29,2015,5,29,4
2015-06-30,108.72000122070312,109.0,108.61000061035156,108.77999877929688,92.728271484375,2159500,AGG,2015-06-30,2015,6,30,1
2015-07-31,109.44000244140625,109.51000213623047,109.3499984741211,109.5,93.52774047851562,2084300,AGG,2015-07-31,2015,7,31,4
2015-08-31,109.27999877929688,109.37000274658203,108.9000015258789,108.91999816894531,93.21366882324219,4145600,AGG,2015-08-31,2015,8,31,0
2015-09-30,109.47000122070312,109.62999725341797,109.44000244140625,109.58000183105469,93.97002410888672,3121600,AGG,2015-09-30,2015,9,30,2
2015-10-30,109.19000244140625,109.45999908447266,109.1500015258789,109.44999694824219,94.03441619873047,10577000,AGG,2015-10-30,2015,10,30,4
2015-11-30,108.83000183105469,108.87000274658203,108.7699966430664,108.80999755859375,93.66857147216797,2397000,AGG,2015-11-30,2015,11,30,0
2015-12-31,107.87000274658203,108.02999877929688,107.81999969482422,108.01000213623047,93.489013671875,3406100,AGG,2015-12-31,2015,12,31,3
2016-01-29,109.41000366210938,109.4800033569336,109.25,109.3499984741211,94.64886474609375,8633000,AGG,2016-01-29,2016,1,29,4
2016-02-29,109.94000244140625,110.0999984741211,109.91000366210938,110.08999633789062,95.48847961425781,3694200,AGG,2016-02-29,2016,2,29,0
2016-03-31,110.5199966430664,110.8499984741211,110.5199966430664,110.83000183105469,96.32368469238281,7003600,AGG,2016-03-31,2016,3,31,3
2016-04-29,110.81999969482422,110.93000030517578,110.75,110.88999938964844,96.56926727294922,5112900,AGG,2016-04-29,2016,4,29,4
2016-05-31,110.41000366210938,110.76000213623047,110.36000061035156,110.69999694824219,96.58233642578125,3368800,AGG,2016-05-31,2016,5,31,1
2016-06-30,112.51000213623047,112.69000244140625,112.4000015258789,112.62000274658203,98.45137023925781,4154300,AGG,2016-06-30,2016,6,30,3
2016-07-29,112.87999725341797,113.02999877929688,112.76000213623047,113.0199966430664,98.98739624023438,3671000,AGG,2016-07-29,2016,7,29,4
2016-08-31,112.63999938964844,112.70999908447266,112.51000213623047,112.56999969482422,98.77418518066406,3025000,AGG,2016-08-31,2016,8,31,2
2016-09-30,112.56999969482422,112.6500015258789,112.2699966430664,112.41999816894531,98.82516479492188,3679800,AGG,2016-09-30,2016,9,30,4
2016-10-31,111.30000305175781,111.33000183105469,111.20999908447266,111.30000305175781,98.01758575439453,3260300,AGG,2016-10-31,2016,10,31,0
2016-11-30,108.2300033569336,108.43000030517578,108.12999725341797,108.23999786376953,95.5029525756836,4627500,AGG,2016-11-30,2016,11,30,2
2016-12-30,107.87999725341797,108.12000274658203,107.8499984741211,108.05999755859375,95.74565124511719,3690100,AGG,2016-12-30,2016,12,30,4
2017-01-31,108.08000183105469,108.37000274658203,108.08000183105469,108.29000091552734,95.949462890625,7552700,AGG,2017-01-31,2017,1,31,1
2017-02-28,108.80000305175781,108.94000244140625,108.75,108.7699966430664,96.56914520263672,3840100,AGG,2017-02-28,2017,2,28,1
2017-03-31,108.44000244140625,108.52999877929688,108.41999816894531,108.48999786376953,96.5157699584961,3717700,AGG,2017-03-31,2017,3,31,4
2017-04-28,108.9800033569336,109.25,108.91000366210938,109.25,97.39116668701172,5774800,AGG,2017-04-28,2017,4,28,4
2017-05-31,109.63999938964844,109.80999755859375,109.63999938964844,109.76000213623047,98.06037139892578,2416500,AGG,2017-05-31,2017,5,31,2
2017-06-30,109.62000274658203,109.62999725341797,109.45999908447266,109.51000213623047,98.04242706298828,2626900,AGG,2017-06-30,2017,6,30,4
2017-07-31,109.69000244140625,109.7300033569336,109.58000183105469,109.6500015258789,98.36991119384766,2363000,AGG,2017-07-31,2017,7,31,0
2017-08-31,110.30999755859375,110.45999908447266,110.30999755859375,110.44999694824219,99.29586791992188,5308300,AGG,2017-08-31,2017,8,31,3
2017-09-29,109.73999786376953,109.7699966430664,109.54000091552734,109.58999633789062,98.72828674316406,5770800,AGG,2017-09-29,2017,9,29,4
2017-10-31,109.5199966430664,109.55000305175781,109.44000244140625,109.47000122070312,98.824951171875,3719900,AGG,2017-10-31,2017,10,31,1
2017-11-30,109.25,109.30000305175781,109.0199966430664,109.08000183105469,98.6783447265625,4011300,AGG,2017-11-30,2017,11,30,3
2017-12-29,109.27999877929688,109.38999938964844,109.23999786376953,109.33000183105469,99.14724731445312,2813400,AGG,2017-12-29,2017,12,29,4
2018-01-31,108.19999694824219,108.20999908447266,107.87999725341797,108.0999984741211,98.03180694580078,8066500,AGG,2018-01-31,2018,1,31,2
2018-02-28,106.58999633789062,106.7699966430664,106.54000091552734,106.7699966430664,97.04292297363281,9614100,AGG,2018-02-28,2018,2,28,2
2018-03-29,106.94999694824219,107.26000213623047,106.94999694824219,107.25,97.6942138671875,8300000,AGG,2018-03-29,2018,3,29,3
2018-04-30,106.01000213623047,106.12000274658203,105.98999786376953,106.0,96.77484893798828,4692600,AGG,2018-04-30,2018,4,30,0
2018-05-31,106.5199966430664,106.66999816894531,106.38999938964844,106.45999908447266,97.41536712646484,5157400,AGG,2018-05-31,2018,5,31,3
2018-06-29,106.30000305175781,106.41999816894531,106.25,106.31999969482422,97.51532745361328,7117300,AGG,2018-06-29,2018,6,29,4
2018-07-31,106.11000061035156,106.18000030517578,106.05000305175781,106.05999755859375,97.48686981201172,5928100,AGG,2018-07-31,2018,7,31,1
2018-08-31,106.58000183105469,106.5999984741211,106.41000366210938,106.41000366210938,98.0406265258789,3308700,AGG,2018-08-31,2018,8,31,4
2018-09-28,105.69000244140625,105.70999908447266,105.51000213623047,105.5199966430664,97.43299102783203,4883900,AGG,2018-09-28,2018,9,28,4
2018-10-31,104.5,104.69999694824219,104.5,104.58999633789062,96.80547332763672,14880500,AGG,2018-10-31,2018,10,31,2
2018-11-30,104.93000030517578,104.95999908447266,104.81999969482422,104.87999725341797,97.55238342285156,6126200,AGG,2018-11-30,2018,11,30,4
2018-12-31,106.12000274658203,106.51000213623047,106.11000061035156,106.48999786376953,99.48509216308594,9671800,AGG,2018-12-31,2018,12,31,0
2019-01-31,107.30000305175781,107.52999877929688,107.29000091552734,107.45999908447266,100.39131164550781,14766500,AGG,2019-01-31,2019,1,31,3
2019-02-28,107.26000213623047,107.29000091552734,107.02999877929688,107.06999969482422,100.27700805664062,11872100,AGG,2019-02-28,2019,2,28,3
2019-03-29,108.8499984741211,109.06999969482422,108.83000183105469,109.06999969482422,102.40550231933594,5988300,AGG,2019-03-29,2019,3,29,4
2019-04-30,108.55999755859375,108.68000030517578,108.51000213623047,108.58999633789062,102.2003173828125,7491500,AGG,2019-04-30,2019,4,30,1
2019-05-31,110.01000213623047,110.63999938964844,110.0,110.4000015258789,104.1531982421875,9204100,AGG,2019-05-31,2019,5,31,4
2019-06-28,111.36000061035156,111.47000122070312,111.31999969482422,111.3499984741211,105.29742431640625,9887800,AGG,2019-06-28,2019,6,28,4
2019-07-31,111.30000305175781,111.58999633789062,111.06999969482422,111.30000305175781,105.48889923095703,10034500,AGG,2019-07-31,2019,7,31,2
2019-08-30,113.9000015258789,114.1500015258789,113.88999938964844,114.12999725341797,108.42440795898438,4661600,AGG,2019-08-30,2019,8,30,4
2019-09-30,112.93000030517578,113.2699966430664,112.91999816894531,113.16999816894531,107.7607192993164,6359800,AGG,2019-09-30,2019,9,30,0
2019-10-31,112.9800033569336,113.30000305175781,112.88999938964844,113.1500015258789,107.98500061035156,5399100,AGG,2019-10-31,2019,10,31,3
2019-11-29,113.01000213623047,113.0199966430664,112.8499984741211,112.86000061035156,107.94770050048828,4059000,AGG,2019-11-29,2019,11,29,4
2019-12-31,112.54000091552734,112.54000091552734,112.37000274658203,112.37000274658203,107.897216796875,6807600,AGG,2019-12-31,2019,12,31,1
2020-01-31,114.4800033569336,114.66999816894531,114.37999725341797,114.6500015258789,110.08646392822266,5281900,AGG,2020-01-31,2020,1,31,4
2020-02-28,115.87999725341797,116.33999633789062,115.76000213623047,116.22000122070312,111.83098602294922,17243000,AGG,2020-02-28,2020,2,28,4
2020-03-31,115.70999908447266,115.9800033569336,115.2300033569336,115.37000274658203,111.24185180664062,14018600,AGG,2020-03-31,2020,3,31,1
2020-04-30,117.37999725341797,117.48999786376953,117.06999969482422,117.0999984741211,113.1541748046875,10487500,AGG,2020-04-30,2020,4,30,3
